"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","CPI","TOT","IDX2015","Q","2001-Q2",56.49997,
"LVA","CPI","TOT","IDX2015","Q","2001-Q3",56.51237,
"LVA","CPI","TOT","IDX2015","Q","2001-Q4",56.8719,
"LVA","CPI","TOT","IDX2015","Q","2002-Q1",57.51659,
"LVA","CPI","TOT","IDX2015","Q","2002-Q2",57.61267,
"LVA","CPI","TOT","IDX2015","Q","2002-Q3",57.05787,
"LVA","CPI","TOT","IDX2015","Q","2002-Q4",57.74595,
"LVA","CPI","TOT","IDX2015","Q","2003-Q1",58.6138,
"LVA","CPI","TOT","IDX2015","Q","2003-Q2",59.27708,
"LVA","CPI","TOT","IDX2015","Q","2003-Q3",59.04152,
"LVA","CPI","TOT","IDX2015","Q","2003-Q4",59.7668,
"LVA","CPI","TOT","IDX2015","Q","2004-Q1",61.15225,
"LVA","CPI","TOT","IDX2015","Q","2004-Q2",62.71128,
"LVA","CPI","TOT","IDX2015","Q","2004-Q3",63.39006,
"LVA","CPI","TOT","IDX2015","Q","2004-Q4",64.10294,
"LVA","CPI","TOT","IDX2015","Q","2005-Q1",65.22346,
"LVA","CPI","TOT","IDX2015","Q","2005-Q2",66.80446,
"LVA","CPI","TOT","IDX2015","Q","2005-Q3",67.49039,
"LVA","CPI","TOT","IDX2015","Q","2005-Q4",68.80089,
"LVA","CPI","TOT","IDX2015","Q","2006-Q1",69.7757,
"LVA","CPI","TOT","IDX2015","Q","2006-Q2",71.03521,
"LVA","CPI","TOT","IDX2015","Q","2006-Q3",71.92074,
"LVA","CPI","TOT","IDX2015","Q","2006-Q4",73.12542,
"LVA","CPI","TOT","IDX2015","Q","2007-Q1",75.11266,
"LVA","CPI","TOT","IDX2015","Q","2007-Q2",77.14658,
"LVA","CPI","TOT","IDX2015","Q","2007-Q3",79.34196,
"LVA","CPI","TOT","IDX2015","Q","2007-Q4",83.10735,
"LVA","CPI","TOT","IDX2015","Q","2008-Q1",87.43085,
"LVA","CPI","TOT","IDX2015","Q","2008-Q2",90.80357,
"LVA","CPI","TOT","IDX2015","Q","2008-Q3",91.84309,
"LVA","CPI","TOT","IDX2015","Q","2008-Q4",93.10347,
"LVA","CPI","TOT","IDX2015","Q","2009-Q1",95.48399,
"LVA","CPI","TOT","IDX2015","Q","2009-Q2",95.1078,
"LVA","CPI","TOT","IDX2015","Q","2009-Q3",93.31195,
"LVA","CPI","TOT","IDX2015","Q","2009-Q4",92.11245,
"LVA","CPI","TOT","IDX2015","Q","2010-Q1",91.90314,
"LVA","CPI","TOT","IDX2015","Q","2010-Q2",93.07224,
"LVA","CPI","TOT","IDX2015","Q","2010-Q3",93.18224,
"LVA","CPI","TOT","IDX2015","Q","2010-Q4",93.78017,
"LVA","CPI","TOT","IDX2015","Q","2011-Q1",95.55173,
"LVA","CPI","TOT","IDX2015","Q","2011-Q2",97.50449,
"LVA","CPI","TOT","IDX2015","Q","2011-Q3",97.4129,
"LVA","CPI","TOT","IDX2015","Q","2011-Q4",97.72507,
"LVA","CPI","TOT","IDX2015","Q","2012-Q1",98.82545,
"LVA","CPI","TOT","IDX2015","Q","2012-Q2",99.74252,
"LVA","CPI","TOT","IDX2015","Q","2012-Q3",99.11256,
"LVA","CPI","TOT","IDX2015","Q","2012-Q4",99.27827,
"LVA","CPI","TOT","IDX2015","Q","2013-Q1",99.1963,
"LVA","CPI","TOT","IDX2015","Q","2013-Q2",99.6342,
"LVA","CPI","TOT","IDX2015","Q","2013-Q3",99.02304,
"LVA","CPI","TOT","IDX2015","Q","2013-Q4",98.98833,
"LVA","CPI","TOT","IDX2015","Q","2014-Q1",99.58509,
"LVA","CPI","TOT","IDX2015","Q","2014-Q2",100.3008,
"LVA","CPI","TOT","IDX2015","Q","2014-Q3",99.84881,
"LVA","CPI","TOT","IDX2015","Q","2014-Q4",99.5695,
"LVA","CPI","TOT","IDX2015","Q","2015-Q1",99.57693,
"LVA","CPI","TOT","IDX2015","Q","2015-Q2",101.0828,
"LVA","CPI","TOT","IDX2015","Q","2015-Q3",99.71391,
"LVA","CPI","TOT","IDX2015","Q","2015-Q4",99.62635,
"LVA","CPI","TOT","IDX2015","Q","2016-Q1",99.1338,
"LVA","CPI","TOT","IDX2015","Q","2016-Q2",100.3769,
"LVA","CPI","TOT","IDX2015","Q","2016-Q3",99.93729,
"LVA","CPI","TOT","IDX2015","Q","2016-Q4",101.1145,
"LVA","CPI","TOT","IDX2015","Q","2017-Q1",102.2912,
"LVA","CPI","TOT","IDX2015","Q","2017-Q2",103.4838,
"LVA","CPI","TOT","IDX2015","Q","2017-Q3",102.8211,
"LVA","CPI","TOT","IDX2015","Q","2017-Q4",103.7044,
"LVA","CPI","TOT","IDX2015","Q","2018-Q1",104.3286,
"LVA","CPI","TOT","IDX2015","Q","2018-Q2",105.9178,
"LVA","CPI","TOT","IDX2015","Q","2018-Q3",105.7907,
"LTU","CPI","TOT","IDX2015","Q","1991-Q1",0.1900667,
"LTU","CPI","TOT","IDX2015","Q","1991-Q2",0.2983667,
"LTU","CPI","TOT","IDX2015","Q","1991-Q3",0.3517667,
"LTU","CPI","TOT","IDX2015","Q","1991-Q4",0.5456333,
"LTU","CPI","TOT","IDX2015","Q","1992-Q1",1.593967,
"LTU","CPI","TOT","IDX2015","Q","1992-Q2",2.354233,
"LTU","CPI","TOT","IDX2015","Q","1992-Q3",3.979067,
"LTU","CPI","TOT","IDX2015","Q","1992-Q4",7.602667,
"LTU","CPI","TOT","IDX2015","Q","1993-Q1",11.98147,
"LTU","CPI","TOT","IDX2015","Q","1993-Q2",19.3695,
"LTU","CPI","TOT","IDX2015","Q","1993-Q3",21.9743,
"LTU","CPI","TOT","IDX2015","Q","1993-Q4",25.94757,
"LTU","CPI","TOT","IDX2015","Q","1994-Q1",29.78793,
"LTU","CPI","TOT","IDX2015","Q","1994-Q2",32.77727,
"LTU","CPI","TOT","IDX2015","Q","1994-Q3",35.40623,
"LTU","CPI","TOT","IDX2015","Q","1994-Q4",38.57973,
"LTU","CPI","TOT","IDX2015","Q","1995-Q1",43.61477,
"LTU","CPI","TOT","IDX2015","Q","1995-Q2",46.0545,
"LTU","CPI","TOT","IDX2015","Q","1995-Q3",48.40643,
"LTU","CPI","TOT","IDX2015","Q","1995-Q4",52.61477,
"LTU","CPI","TOT","IDX2015","Q","1996-Q1",57.3281,
"LTU","CPI","TOT","IDX2015","Q","1996-Q2",59.59857,
"LTU","CPI","TOT","IDX2015","Q","1996-Q3",59.942,
"LTU","CPI","TOT","IDX2015","Q","1996-Q4",60.7797,
"LTU","CPI","TOT","IDX2015","Q","1997-Q1",63.36867,
"LTU","CPI","TOT","IDX2015","Q","1997-Q2",64.12653,
"LTU","CPI","TOT","IDX2015","Q","1997-Q3",65.15356,
"LTU","CPI","TOT","IDX2015","Q","1997-Q4",66.10527,
"LTU","CPI","TOT","IDX2015","Q","1998-Q1",67.49353,
"LTU","CPI","TOT","IDX2015","Q","1998-Q2",68.31596,
"LTU","CPI","TOT","IDX2015","Q","1998-Q3",68.01113,
"LTU","CPI","TOT","IDX2015","Q","1998-Q4",68.0459,
"LTU","CPI","TOT","IDX2015","Q","1999-Q1",68.7267,
"LTU","CPI","TOT","IDX2015","Q","1999-Q2",68.62873,
"LTU","CPI","TOT","IDX2015","Q","1999-Q3",68.30313,
"LTU","CPI","TOT","IDX2015","Q","1999-Q4",68.18594,
"LTU","CPI","TOT","IDX2015","Q","2000-Q1",69.29847,
"LTU","CPI","TOT","IDX2015","Q","2000-Q2",69.1991,
"LTU","CPI","TOT","IDX2015","Q","2000-Q3",68.91187,
"LTU","CPI","TOT","IDX2015","Q","2000-Q4",69.12317,
"LTU","CPI","TOT","IDX2015","Q","2001-Q1",69.3432,
"LTU","CPI","TOT","IDX2015","Q","2001-Q2",70.16503,
"LTU","CPI","TOT","IDX2015","Q","2001-Q3",70.238,
"LTU","CPI","TOT","IDX2015","Q","2001-Q4",70.5669,
"LTU","CPI","TOT","IDX2015","Q","2002-Q1",71.12853,
"LTU","CPI","TOT","IDX2015","Q","2002-Q2",70.48583,
"LTU","CPI","TOT","IDX2015","Q","2002-Q3",69.65157,
"LTU","CPI","TOT","IDX2015","Q","2002-Q4",69.8363,
"LTU","CPI","TOT","IDX2015","Q","2003-Q1",69.9384,
"LTU","CPI","TOT","IDX2015","Q","2003-Q2",69.97713,
"LTU","CPI","TOT","IDX2015","Q","2003-Q3",69.0074,
"LTU","CPI","TOT","IDX2015","Q","2003-Q4",68.99073,
"LTU","CPI","TOT","IDX2015","Q","2004-Q1",69.094,
"LTU","CPI","TOT","IDX2015","Q","2004-Q2",70.31384,
"LTU","CPI","TOT","IDX2015","Q","2004-Q3",70.67143,
"LTU","CPI","TOT","IDX2015","Q","2004-Q4",71.0696,
"LTU","CPI","TOT","IDX2015","Q","2005-Q1",71.2715,
"LTU","CPI","TOT","IDX2015","Q","2005-Q2",71.96813,
"LTU","CPI","TOT","IDX2015","Q","2005-Q3",72.22483,
"LTU","CPI","TOT","IDX2015","Q","2005-Q4",73.1587,
"LTU","CPI","TOT","IDX2015","Q","2006-Q1",73.62634,
"LTU","CPI","TOT","IDX2015","Q","2006-Q2",74.54383,
"LTU","CPI","TOT","IDX2015","Q","2006-Q3",75.04877,
"LTU","CPI","TOT","IDX2015","Q","2006-Q4",76.1962,
"LTU","CPI","TOT","IDX2015","Q","2007-Q1",76.80943,
"LTU","CPI","TOT","IDX2015","Q","2007-Q2",78.14796,
"LTU","CPI","TOT","IDX2015","Q","2007-Q3",79.46153,
"LTU","CPI","TOT","IDX2015","Q","2007-Q4",82.17416,
"LTU","CPI","TOT","IDX2015","Q","2008-Q1",84.97653,
"LTU","CPI","TOT","IDX2015","Q","2008-Q2",87.5758,
"LTU","CPI","TOT","IDX2015","Q","2008-Q3",88.78133,
"LTU","CPI","TOT","IDX2015","Q","2008-Q4",89.85004,
"LTU","CPI","TOT","IDX2015","Q","2009-Q1",92.339,
"LTU","CPI","TOT","IDX2015","Q","2009-Q2",92.16033,
"LTU","CPI","TOT","IDX2015","Q","2009-Q3",91.25117,
"LTU","CPI","TOT","IDX2015","Q","2009-Q4",91.07156,
"LTU","CPI","TOT","IDX2015","Q","2010-Q1",92.08823,
"LTU","CPI","TOT","IDX2015","Q","2010-Q2",92.77634,
"LTU","CPI","TOT","IDX2015","Q","2010-Q3",92.9212,
"LTU","CPI","TOT","IDX2015","Q","2010-Q4",93.87547,
"LTU","CPI","TOT","IDX2015","Q","2011-Q1",95.09174,
"LTU","CPI","TOT","IDX2015","Q","2011-Q2",97.19317,
"LTU","CPI","TOT","IDX2015","Q","2011-Q3",97.1135,
"LTU","CPI","TOT","IDX2015","Q","2011-Q4",97.61346,
"LTU","CPI","TOT","IDX2015","Q","2012-Q1",98.47807,
"LTU","CPI","TOT","IDX2015","Q","2012-Q2",99.8516,
"LTU","CPI","TOT","IDX2015","Q","2012-Q3",100.1955,
"LTU","CPI","TOT","IDX2015","Q","2012-Q4",100.4453,
"LTU","CPI","TOT","IDX2015","Q","2013-Q1",100.5676,
"LTU","CPI","TOT","IDX2015","Q","2013-Q2",101.1187,
"LTU","CPI","TOT","IDX2015","Q","2013-Q3",100.6239,
"LTU","CPI","TOT","IDX2015","Q","2013-Q4",100.8395,
"LTU","CPI","TOT","IDX2015","Q","2014-Q1",100.742,
"LTU","CPI","TOT","IDX2015","Q","2014-Q2",101.2098,
"LTU","CPI","TOT","IDX2015","Q","2014-Q3",100.7541,
"LTU","CPI","TOT","IDX2015","Q","2014-Q4",100.862,
"LTU","CPI","TOT","IDX2015","Q","2015-Q1",99.16503,
"LTU","CPI","TOT","IDX2015","Q","2015-Q2",100.5238,
"LTU","CPI","TOT","IDX2015","Q","2015-Q3",99.82187,
"LTU","CPI","TOT","IDX2015","Q","2015-Q4",100.4893,
"LTU","CPI","TOT","IDX2015","Q","2016-Q1",100.1402,
"LTU","CPI","TOT","IDX2015","Q","2016-Q2",101.2709,
"LTU","CPI","TOT","IDX2015","Q","2016-Q3",100.5286,
"LTU","CPI","TOT","IDX2015","Q","2016-Q4",101.6823,
"LTU","CPI","TOT","IDX2015","Q","2017-Q1",102.9456,
"LTU","CPI","TOT","IDX2015","Q","2017-Q2",104.8151,
"LTU","CPI","TOT","IDX2015","Q","2017-Q3",104.9136,
"LTU","CPI","TOT","IDX2015","Q","2017-Q4",105.9742,
"LTU","CPI","TOT","IDX2015","Q","2018-Q1",106.4316,
"LTU","CPI","TOT","IDX2015","Q","2018-Q2",107.564,
"LTU","CPI","TOT","IDX2015","Q","2018-Q3",107.3757,
"RUS","CPI","TOT","IDX2015","Q","1992-Q1",0.01451203,
"RUS","CPI","TOT","IDX2015","Q","1992-Q2",0.02618995,
"RUS","CPI","TOT","IDX2015","Q","1992-Q3",0.03687224,
"RUS","CPI","TOT","IDX2015","Q","1992-Q4",0.06390827,
"RUS","CPI","TOT","IDX2015","Q","1993-Q1",0.1237834,
"RUS","CPI","TOT","IDX2015","Q","1993-Q2",0.2113755,
"RUS","CPI","TOT","IDX2015","Q","1993-Q3",0.3880293,
"RUS","CPI","TOT","IDX2015","Q","1993-Q4",0.655199,
"RUS","CPI","TOT","IDX2015","Q","1994-Q1",0.9606032,
"RUS","CPI","TOT","IDX2015","Q","1994-Q2",1.204332,
"RUS","CPI","TOT","IDX2015","Q","1994-Q3",1.425576,
"RUS","CPI","TOT","IDX2015","Q","1994-Q4",2.029486,
"RUS","CPI","TOT","IDX2015","Q","1995-Q1",3.042156,
"RUS","CPI","TOT","IDX2015","Q","1995-Q2",3.883778,
"RUS","CPI","TOT","IDX2015","Q","1995-Q3",4.576348,
"RUS","CPI","TOT","IDX2015","Q","1995-Q4",5.212391,
"RUS","CPI","TOT","IDX2015","Q","1996-Q1",5.780538,
"RUS","CPI","TOT","IDX2015","Q","1996-Q2",6.157798,
"RUS","CPI","TOT","IDX2015","Q","1996-Q3",6.281278,
"RUS","CPI","TOT","IDX2015","Q","1996-Q4",6.476651,
"RUS","CPI","TOT","IDX2015","Q","1997-Q1",6.833565,
"RUS","CPI","TOT","IDX2015","Q","1997-Q2",7.06962,
"RUS","CPI","TOT","IDX2015","Q","1997-Q3",7.195872,
"RUS","CPI","TOT","IDX2015","Q","1997-Q4",7.242701,
"RUS","CPI","TOT","IDX2015","Q","1998-Q1",7.473851,
"RUS","CPI","TOT","IDX2015","Q","1998-Q2",7.583578,
"RUS","CPI","TOT","IDX2015","Q","1998-Q3",8.810446,
"RUS","CPI","TOT","IDX2015","Q","1998-Q4",12.32049,
"RUS","CPI","TOT","IDX2015","Q","1999-Q1",15.14271,
"RUS","CPI","TOT","IDX2015","Q","1999-Q2",16.443,
"RUS","CPI","TOT","IDX2015","Q","1999-Q3",17.46407,
"RUS","CPI","TOT","IDX2015","Q","1999-Q4",18.16885,
"RUS","CPI","TOT","IDX2015","Q","2000-Q1",18.99471,
"RUS","CPI","TOT","IDX2015","Q","2000-Q2",19.70379,
"RUS","CPI","TOT","IDX2015","Q","2000-Q3",20.73632,
"RUS","CPI","TOT","IDX2015","Q","2000-Q4",21.76445,
"RUS","CPI","TOT","IDX2015","Q","2001-Q1",23.21057,
"RUS","CPI","TOT","IDX2015","Q","2001-Q2",24.51349,
"RUS","CPI","TOT","IDX2015","Q","2001-Q3",25.0852,
"RUS","CPI","TOT","IDX2015","Q","2001-Q4",25.82919,
"RUS","CPI","TOT","IDX2015","Q","2002-Q1",27.33755,
"RUS","CPI","TOT","IDX2015","Q","2002-Q2",28.32479,
"RUS","CPI","TOT","IDX2015","Q","2002-Q3",28.84425,
"RUS","CPI","TOT","IDX2015","Q","2002-Q4",29.70562,
"RUS","CPI","TOT","IDX2015","Q","2003-Q1",31.33715,
"RUS","CPI","TOT","IDX2015","Q","2003-Q2",32.30542,
"RUS","CPI","TOT","IDX2015","Q","2003-Q3",32.74175,
"RUS","CPI","TOT","IDX2015","Q","2003-Q4",33.43303,
"RUS","CPI","TOT","IDX2015","Q","2004-Q1",34.68888,
"RUS","CPI","TOT","IDX2015","Q","2004-Q2",35.58893,
"RUS","CPI","TOT","IDX2015","Q","2004-Q3",36.34444,
"RUS","CPI","TOT","IDX2015","Q","2004-Q4",37.3304,
"RUS","CPI","TOT","IDX2015","Q","2005-Q1",39.23256,
"RUS","CPI","TOT","IDX2015","Q","2005-Q2",40.48757,
"RUS","CPI","TOT","IDX2015","Q","2005-Q3",40.95096,
"RUS","CPI","TOT","IDX2015","Q","2005-Q4",41.54241,
"RUS","CPI","TOT","IDX2015","Q","2006-Q1",43.48241,
"RUS","CPI","TOT","IDX2015","Q","2006-Q2",44.29446,
"RUS","CPI","TOT","IDX2015","Q","2006-Q3",44.8157,
"RUS","CPI","TOT","IDX2015","Q","2006-Q4",45.3048,
"RUS","CPI","TOT","IDX2015","Q","2007-Q1",46.84015,
"RUS","CPI","TOT","IDX2015","Q","2007-Q2",47.81602,
"RUS","CPI","TOT","IDX2015","Q","2007-Q3",48.79509,
"RUS","CPI","TOT","IDX2015","Q","2007-Q4",50.46984,
"RUS","CPI","TOT","IDX2015","Q","2008-Q1",52.86331,
"RUS","CPI","TOT","IDX2015","Q","2008-Q2",54.92085,
"RUS","CPI","TOT","IDX2015","Q","2008-Q3",56.08701,
"RUS","CPI","TOT","IDX2015","Q","2008-Q4",57.4137,
"RUS","CPI","TOT","IDX2015","Q","2009-Q1",60.1203,
"RUS","CPI","TOT","IDX2015","Q","2009-Q2",61.74901,
"RUS","CPI","TOT","IDX2015","Q","2009-Q3",62.49768,
"RUS","CPI","TOT","IDX2015","Q","2009-Q4",62.69164,
"RUS","CPI","TOT","IDX2015","Q","2010-Q1",64.45741,
"RUS","CPI","TOT","IDX2015","Q","2010-Q2",65.40196,
"RUS","CPI","TOT","IDX2015","Q","2010-Q3",66.3443,
"RUS","CPI","TOT","IDX2015","Q","2010-Q4",67.77699,
"RUS","CPI","TOT","IDX2015","Q","2011-Q1",70.57835,
"RUS","CPI","TOT","IDX2015","Q","2011-Q2",71.64124,
"RUS","CPI","TOT","IDX2015","Q","2011-Q3",71.73363,
"RUS","CPI","TOT","IDX2015","Q","2011-Q4",72.30863,
"RUS","CPI","TOT","IDX2015","Q","2012-Q1",73.30629,
"RUS","CPI","TOT","IDX2015","Q","2012-Q2",74.38457,
"RUS","CPI","TOT","IDX2015","Q","2012-Q3",76.06524,
"RUS","CPI","TOT","IDX2015","Q","2012-Q4",77.03278,
"RUS","CPI","TOT","IDX2015","Q","2013-Q1",78.52843,
"RUS","CPI","TOT","IDX2015","Q","2013-Q2",79.71499,
"RUS","CPI","TOT","IDX2015","Q","2013-Q3",80.90165,
"RUS","CPI","TOT","IDX2015","Q","2013-Q4",81.96112,
"RUS","CPI","TOT","IDX2015","Q","2014-Q1",83.54394,
"RUS","CPI","TOT","IDX2015","Q","2014-Q2",85.7513,
"RUS","CPI","TOT","IDX2015","Q","2014-Q3",87.11176,
"RUS","CPI","TOT","IDX2015","Q","2014-Q4",89.81023,
"RUS","CPI","TOT","IDX2015","Q","2015-Q1",97.08381,
"RUS","CPI","TOT","IDX2015","Q","2015-Q2",99.322,
"RUS","CPI","TOT","IDX2015","Q","2015-Q3",100.7854,
"RUS","CPI","TOT","IDX2015","Q","2015-Q4",102.8088,
"RUS","CPI","TOT","IDX2015","Q","2016-Q1",105.1867,
"RUS","CPI","TOT","IDX2015","Q","2016-Q2",106.6125,
"RUS","CPI","TOT","IDX2015","Q","2016-Q3",107.6595,
"RUS","CPI","TOT","IDX2015","Q","2016-Q4",108.7111,
"RUS","CPI","TOT","IDX2015","Q","2017-Q1",110.0453,
"RUS","CPI","TOT","IDX2015","Q","2017-Q2",111.0835,
"RUS","CPI","TOT","IDX2015","Q","2017-Q3",111.2915,
"RUS","CPI","TOT","IDX2015","Q","2017-Q4",111.5203,
"RUS","CPI","TOT","IDX2015","Q","2018-Q1",112.5268,
"RUS","CPI","TOT","IDX2015","Q","2018-Q2",113.7242,
"RUS","CPI","TOT","IDX2015","Q","2018-Q3",114.6161,
"SAU","CPI","TOT","IDX2015","Q","1995-Q1",66.7634,
"SAU","CPI","TOT","IDX2015","Q","1995-Q2",66.84069,
"SAU","CPI","TOT","IDX2015","Q","1995-Q3",66.72475,
"SAU","CPI","TOT","IDX2015","Q","1995-Q4",66.89866,
"SAU","CPI","TOT","IDX2015","Q","1996-Q1",67.32378,
"SAU","CPI","TOT","IDX2015","Q","1996-Q2",67.69093,
"SAU","CPI","TOT","IDX2015","Q","1996-Q3",67.78755,
"SAU","CPI","TOT","IDX2015","Q","1996-Q4",67.69093,
"SAU","CPI","TOT","IDX2015","Q","1997-Q1",67.69093,
"SAU","CPI","TOT","IDX2015","Q","1997-Q2",67.8262,
"SAU","CPI","TOT","IDX2015","Q","1997-Q3",67.72958,
"SAU","CPI","TOT","IDX2015","Q","1997-Q4",67.40108,
"SAU","CPI","TOT","IDX2015","Q","1998-Q1",67.63297,
"SAU","CPI","TOT","IDX2015","Q","1998-Q2",67.7489,
"SAU","CPI","TOT","IDX2015","Q","1998-Q3",67.22717,
"SAU","CPI","TOT","IDX2015","Q","1998-Q4",67.03393,
"SAU","CPI","TOT","IDX2015","Q","1999-Q1",66.53381,
"SAU","CPI","TOT","IDX2015","Q","1999-Q2",66.55598,
"SAU","CPI","TOT","IDX2015","Q","1999-Q3",66.46731,
"SAU","CPI","TOT","IDX2015","Q","1999-Q4",66.48948,
"SAU","CPI","TOT","IDX2015","Q","2000-Q1",66.2456,
"SAU","CPI","TOT","IDX2015","Q","2000-Q2",65.78002,
"SAU","CPI","TOT","IDX2015","Q","2000-Q3",65.60265,
"SAU","CPI","TOT","IDX2015","Q","2000-Q4",65.42529,
"SAU","CPI","TOT","IDX2015","Q","2001-Q1",65.22575,
"SAU","CPI","TOT","IDX2015","Q","2001-Q2",65.09273,
"SAU","CPI","TOT","IDX2015","Q","2001-Q3",64.87103,
"SAU","CPI","TOT","IDX2015","Q","2001-Q4",64.91537,
"SAU","CPI","TOT","IDX2015","Q","2002-Q1",65.13707,
"SAU","CPI","TOT","IDX2015","Q","2002-Q2",65.00405,
"SAU","CPI","TOT","IDX2015","Q","2002-Q3",65.22575,
"SAU","CPI","TOT","IDX2015","Q","2002-Q4",65.38095,
"SAU","CPI","TOT","IDX2015","Q","2003-Q1",65.40312,
"SAU","CPI","TOT","IDX2015","Q","2003-Q2",65.38095,
"SAU","CPI","TOT","IDX2015","Q","2003-Q3",65.80219,
"SAU","CPI","TOT","IDX2015","Q","2003-Q4",65.75785,
"SAU","CPI","TOT","IDX2015","Q","2004-Q1",66.04607,
"SAU","CPI","TOT","IDX2015","Q","2004-Q2",65.647,
"SAU","CPI","TOT","IDX2015","Q","2004-Q3",65.93521,
"SAU","CPI","TOT","IDX2015","Q","2004-Q4",66.06824,
"SAU","CPI","TOT","IDX2015","Q","2005-Q1",66.00172,
"SAU","CPI","TOT","IDX2015","Q","2005-Q2",65.89087,
"SAU","CPI","TOT","IDX2015","Q","2005-Q3",66.26777,
"SAU","CPI","TOT","IDX2015","Q","2005-Q4",66.79987,
"SAU","CPI","TOT","IDX2015","Q","2006-Q1",67.15459,
"SAU","CPI","TOT","IDX2015","Q","2006-Q2",67.3763,
"SAU","CPI","TOT","IDX2015","Q","2006-Q3",67.64234,
"SAU","CPI","TOT","IDX2015","Q","2006-Q4",68.64002,
"SAU","CPI","TOT","IDX2015","Q","2007-Q1",69.2608,
"SAU","CPI","TOT","IDX2015","Q","2007-Q2",69.37165,
"SAU","CPI","TOT","IDX2015","Q","2007-Q3",70.74844,
"SAU","CPI","TOT","IDX2015","Q","2007-Q4",72.7194,
"SAU","CPI","TOT","IDX2015","Q","2008-Q1",75.09165,
"SAU","CPI","TOT","IDX2015","Q","2008-Q2",76.64359,
"SAU","CPI","TOT","IDX2015","Q","2008-Q3",78.37289,
"SAU","CPI","TOT","IDX2015","Q","2008-Q4",79.83614,
"SAU","CPI","TOT","IDX2015","Q","2009-Q1",80.27956,
"SAU","CPI","TOT","IDX2015","Q","2009-Q2",80.7008,
"SAU","CPI","TOT","IDX2015","Q","2009-Q3",81.6763,
"SAU","CPI","TOT","IDX2015","Q","2009-Q4",82.9622,
"SAU","CPI","TOT","IDX2015","Q","2010-Q1",83.87119,
"SAU","CPI","TOT","IDX2015","Q","2010-Q2",84.93537,
"SAU","CPI","TOT","IDX2015","Q","2010-Q3",86.53609,
"SAU","CPI","TOT","IDX2015","Q","2010-Q4",87.66235,
"SAU","CPI","TOT","IDX2015","Q","2011-Q1",89.7407,"B"
"SAU","CPI","TOT","IDX2015","Q","2011-Q2",90.41714,
"SAU","CPI","TOT","IDX2015","Q","2011-Q3",91.09357,
"SAU","CPI","TOT","IDX2015","Q","2011-Q4",91.7378,
"SAU","CPI","TOT","IDX2015","Q","2012-Q1",92.0277,
"SAU","CPI","TOT","IDX2015","Q","2012-Q2",92.76856,
"SAU","CPI","TOT","IDX2015","Q","2012-Q3",93.70269,
"SAU","CPI","TOT","IDX2015","Q","2012-Q4",94.89451,
"SAU","CPI","TOT","IDX2015","Q","2013-Q1",96.18296,
"SAU","CPI","TOT","IDX2015","Q","2013-Q2",96.18296,
"SAU","CPI","TOT","IDX2015","Q","2013-Q3",96.76276,
"SAU","CPI","TOT","IDX2015","Q","2013-Q4",97.37478,
"SAU","CPI","TOT","IDX2015","Q","2014-Q1",98.08343,
"SAU","CPI","TOT","IDX2015","Q","2014-Q2",98.72765,
"SAU","CPI","TOT","IDX2015","Q","2014-Q3",99.04977,
"SAU","CPI","TOT","IDX2015","Q","2014-Q4",99.30746,
"SAU","CPI","TOT","IDX2015","Q","2015-Q1",99.53294,
"SAU","CPI","TOT","IDX2015","Q","2015-Q2",99.79063,
"SAU","CPI","TOT","IDX2015","Q","2015-Q3",100.145,
"SAU","CPI","TOT","IDX2015","Q","2015-Q4",100.5315,
"SAU","CPI","TOT","IDX2015","Q","2016-Q1",102.0454,
"SAU","CPI","TOT","IDX2015","Q","2016-Q2",102.1421,
"SAU","CPI","TOT","IDX2015","Q","2016-Q3",102.2065,
"SAU","CPI","TOT","IDX2015","Q","2016-Q4",101.8199,
"SAU","CPI","TOT","IDX2015","Q","2017-Q1",101.4334,
"SAU","CPI","TOT","IDX2015","Q","2017-Q2",101.4978,
"SAU","CPI","TOT","IDX2015","Q","2017-Q3",101.4334,
"SAU","CPI","TOT","IDX2015","Q","2017-Q4",100.4413,
"SAU","CPI","TOT","IDX2015","Q","2018-Q1",104.3646,
"SAU","CPI","TOT","IDX2015","Q","2018-Q2",103.8493,
"SAU","CPI","TOT","IDX2015","Q","2018-Q3",103.6592,
"SVN","CPI","TOT","IDX2015","Q","1980-Q1",0.0003574548,
"SVN","CPI","TOT","IDX2015","Q","1980-Q2",0.0003864228,
"SVN","CPI","TOT","IDX2015","Q","1980-Q3",0.000407739,
"SVN","CPI","TOT","IDX2015","Q","1980-Q4",0.0004487315,
"SVN","CPI","TOT","IDX2015","Q","1981-Q1",0.0005260707,
"SVN","CPI","TOT","IDX2015","Q","1981-Q2",0.0005615975,
"SVN","CPI","TOT","IDX2015","Q","1981-Q3",0.0005760816,
"SVN","CPI","TOT","IDX2015","Q","1981-Q4",0.0006187138,
"SVN","CPI","TOT","IDX2015","Q","1982-Q1",0.0006687246,
"SVN","CPI","TOT","IDX2015","Q","1982-Q2",0.0007239279,
"SVN","CPI","TOT","IDX2015","Q","1982-Q3",0.0007698396,
"SVN","CPI","TOT","IDX2015","Q","1982-Q4",0.0008072794,
"SVN","CPI","TOT","IDX2015","Q","1983-Q1",0.000871501,
"SVN","CPI","TOT","IDX2015","Q","1983-Q2",0.000977535,
